timestamp,"date (UTC)","NO2 (ppb)","VOC (ppb)","pm 10 (ug/m3)","pm 2.5 (ug/m3)","NO2 (Plume AQI)","VOC (Plume AQI)","pm 10 (Plume AQI)","pm 2.5 (Plume AQI)","pm 1 (ug/m3)","pm 1 (Plume AQI)"
1668572038,"2022-11-16 04:13:58",16,38,186.14117,25.605713,15,3,166,51,8,20
1668572098,"2022-11-16 04:14:58",15,37,197.61922,20.229126,15,3,174,40,4,11
1668572158,"2022-11-16 04:15:58",15,35,176.78229,30.468287,14,3,160,61,12,30
1668572218,"2022-11-16 04:16:58",14,33,179.24605,24.02439,13,3,162,48,9,23
1668572278,"2022-11-16 04:17:58",0,32,178.07281,24.551456,0,3,161,49,10,26
1668572338,"2022-11-16 04:18:58",12,30,181.74554,29.538261,11,2,164,59,11,26
1668572398,"2022-11-16 04:19:58",14,0,,,13,0,0,0,,
1668572698,"2022-11-16 04:24:58",0,0,112.89885,,0,0,121,0,,
1668572758,"2022-11-16 04:25:58",9,23,228.76764,27.107525,9,2,193,54,7,17
1668572818,"2022-11-16 04:26:58",10,23,141.1663,22.401794,9,2,138,45,11,27
1668572878,"2022-11-16 04:27:58",0,22,152.35779,20.221985,0,2,145,40,9,22
1668572938,"2022-11-16 04:28:58",7,22,139.08633,29.412184,7,2,137,59,18,44
1668572998,"2022-11-16 04:29:58",9,21,157.2062,24.893341,8,2,148,50,11,28
1668573058,"2022-11-16 04:30:58",8,21,116.95054,19.363884,8,2,123,39,10,25
1668573118,"2022-11-16 04:31:58",8,20,103.60175,28.665884,8,2,115,57,16,41
1668573178,"2022-11-16 04:32:58",8,20,113.76801,20.117264,7,2,121,40,10,25
1668573238,"2022-11-16 04:33:58",6,19,145.98607,23.813702,6,2,141,48,13,33
1668573298,"2022-11-16 04:34:58",5,19,,,5,2,0,0,,
1668573358,"2022-11-16 04:35:58",6,18,154.86777,26.162678,6,1,147,52,15,36
1668573418,"2022-11-16 04:36:58",5,18,93.46564,7.5158033,5,1,108,15,2,5
1668573478,"2022-11-16 04:37:58",0,18,137.53516,9.932679,0,1,136,20,2,6
1668573538,"2022-11-16 04:38:58",5,18,106.35919,21.827404,5,1,116,44,12,31
1668573598,"2022-11-16 04:39:58",5,0,139.06769,28.728252,5,0,137,57,16,41
1668573658,"2022-11-16 04:40:58",4,17,153.2977,25.76648,4,1,146,52,14,34
1668573718,"2022-11-16 04:41:58",3,17,153.13942,32.110954,3,1,146,64,18,46
1668573778,"2022-11-16 04:42:58",3,17,132.01587,32.260002,3,1,133,65,19,48
1668573838,"2022-11-16 04:43:58",3,17,188.11789,16.231672,3,1,168,32,3,7
1668573898,"2022-11-16 04:44:58",2,17,3,2,1,1,3,4,1,3
1668573958,"2022-11-16 04:45:58",2,16,107.46484,23.619629,1,1,117,47,13,32
1668574018,"2022-11-16 04:46:58",2,16,136.99036,27.893436,1,1,136,56,15,38
1668574078,"2022-11-16 04:47:58",0,16,139.61398,32.04094,0,1,137,64,18,45
1668574138,"2022-11-16 04:48:58",2,16,119.573654,20.779537,1,1,125,42,10,26
1668574438,"2022-11-16 04:53:58",0,15,98.09251,29.190536,0,1,111,58,18,45
1668574498,"2022-11-16 04:54:58",1,15,128.31041,26.044237,1,1,130,52,15,38
1668574558,"2022-11-16 04:55:58",0,15,125.176865,23.239925,0,1,128,46,14,34
1668574618,"2022-11-16 04:56:58",0,15,122.08406,29.284332,0,1,126,59,18,45
1668574678,"2022-11-16 04:57:58",0,15,144.43692,37.28262,0,1,140,75,21,52
1668574738,"2022-11-16 04:58:58",0,14,58.300053,22.565102,0,1,64,45,13,33
1668574798,"2022-11-16 04:59:58",0,14,103.49273,27.188736,0,1,115,54,16,39
1668574858,"2022-11-16 05:00:58",0,14,182.22505,33.748734,0,1,164,67,17,43
1668574918,"2022-11-16 05:01:58",0,14,113.30658,31.824001,0,1,121,64,19,47
1668574978,"2022-11-16 05:02:58",0,14,140.44223,25.869595,0,1,138,52,14,34
1668575038,"2022-11-16 05:03:58",0,14,95.02848,22.764215,0,1,109,46,13,32
1668575098,"2022-11-16 05:04:58",0,14,96.25763,32.200783,0,1,110,64,20,50
1668575158,"2022-11-16 05:05:58",0,14,161.02293,21.07594,0,1,151,42,9,23
1668575218,"2022-11-16 05:06:58",0,13,179.13351,27.432758,0,1,162,55,12,29
1668575278,"2022-11-16 05:07:58",0,13,87.90678,28.588305,0,1,105,57,17,43
1668575338,"2022-11-16 05:08:58",0,13,153.76105,34.888138,0,1,146,70,20,49
1668575398,"2022-11-16 05:09:58",0,13,176.77205,30.136793,0,1,160,60,15,37
1668575458,"2022-11-16 05:10:58",0,13,152.42065,29.029266,0,1,145,58,16,39
1668575518,"2022-11-16 05:11:58",0,13,137.01097,34.678097,0,1,136,69,19,48
1668575578,"2022-11-16 05:12:58",0,14,156.14023,27.195444,0,1,148,54,14,36
1668575638,"2022-11-16 05:13:58",0,13,203.04262,29.474354,0,1,177,59,13,31
1668575698,"2022-11-16 05:14:58",0,13,174.03404,29.876328,0,1,159,60,14,36
1668575758,"2022-11-16 05:15:58",0,13,160.79573,32.718887,0,1,150,65,18,45
1668575818,"2022-11-16 05:16:58",0,13,163.28723,34.362713,0,1,152,69,19,48
1668576118,"2022-11-16 05:21:58",0,12,129.72594,21.719921,0,1,131,43,11,28
1668576178,"2022-11-16 05:22:58",1,12,159.58963,30.444275,1,1,150,61,16,39
1668576238,"2022-11-16 05:23:58",0,12,70.117004,16.203976,0,1,84,32,9,22
1668576298,"2022-11-16 05:24:58",0,12,151.15393,33.737885,0,1,144,67,18,46
1668576358,"2022-11-16 05:25:58",1,12,136.20634,26.076397,1,1,135,52,14,35
1668576418,"2022-11-16 05:26:58",0,12,131.12848,16.990238,0,1,132,34,7,17
1668576478,"2022-11-16 05:27:58",0,12,104.97785,34.845245,0,1,116,70,21,53
1668576538,"2022-11-16 05:28:58",0,12,164.34357,27.778187,0,1,153,56,14,35
1668576598,"2022-11-16 05:29:58",0,12,141.13443,16.895132,0,1,138,34,7,18
1668576658,"2022-11-16 05:30:58",0,12,144.3996,28.12259,0,1,140,56,16,41
1668576718,"2022-11-16 05:31:58",0,12,148.94232,25.769505,0,1,143,52,13,33
1668576778,"2022-11-16 05:32:58",0,12,122.101974,24.56348,0,1,126,49,13,31
1668576838,"2022-11-16 05:33:58",0,11,139.32263,15.989977,0,1,137,32,5,13
1668576898,"2022-11-16 05:34:58",0,12,177.63123,30.432924,0,1,161,61,13,33
1668576958,"2022-11-16 05:35:58",0,11,45.29151,19.195648,0,1,45,38,10,25
1668577018,"2022-11-16 05:36:58",0,12,84.6874,22.071901,0,1,103,44,14,36
1668577078,"2022-11-16 05:37:58",0,11,40.05027,16.221478,0,1,40,32,11,27
1668577138,"2022-11-16 05:38:58",0,11,101.28649,21.022028,0,1,113,42,12,31
1668577198,"2022-11-16 05:39:58",0,11,114.32721,30.550514,0,1,121,61,19,48
1668577258,"2022-11-16 05:40:58",0,11,3,2,0,1,3,4,1,3
1668577318,"2022-11-16 05:41:58",0,11,147.33084,30.190197,0,1,142,60,17,44
1668577378,"2022-11-16 05:42:58",0,11,134.00931,21.715458,0,1,134,43,12,30
1668577438,"2022-11-16 05:43:58",0,11,,,0,1,0,0,,
1668577798,"2022-11-16 05:49:58",0,11,174.53429,30.060863,0,1,159,60,15,37
1668577858,"2022-11-16 05:50:58",0,11,131.3779,24.680199,0,1,132,49,15,36
1668577918,"2022-11-16 05:51:58",0,11,161.74019,35.147156,0,1,151,70,21,51
1668577978,"2022-11-16 05:52:58",0,11,200.98923,27.034813,0,1,176,54,11,28
1668578038,"2022-11-16 05:53:58",0,11,171.96054,51.361115,0,1,157,101,24,59
1668578098,"2022-11-16 05:54:58",0,11,159.22726,20.149887,0,1,150,40,8,21
1668578158,"2022-11-16 05:55:58",0,11,286.13535,46.459625,0,1,229,93,14,36
1668578218,"2022-11-16 05:56:58",0,11,185.17667,27.116943,0,1,166,54,11,29
1668578278,"2022-11-16 05:57:58",0,11,163.954,34.198574,0,1,152,68,19,48
1668578338,"2022-11-16 05:58:58",0,11,157.57768,30.084934,0,1,148,60,15,38
1668578398,"2022-11-16 05:59:58",0,11,147.32477,30.120344,0,1,142,60,17,42
1668578458,"2022-11-16 06:00:58",0,11,137.0318,27.705406,0,1,136,55,14,35
1668578518,"2022-11-16 06:01:58",0,11,194.38446,38.572975,0,1,171,77,20,50
1668578578,"2022-11-16 06:02:58",0,11,118.259186,17.585798,0,1,124,35,9,22
1668578638,"2022-11-16 06:03:58",0,11,354.01782,95.10012,0,1,271,145,50,25
1668578698,"2022-11-16 06:04:58",0,10,92.222015,38.650978,0,1,108,77,21,53
1668578758,"2022-11-16 06:05:58",0,10,108.32372,41.32199,0,1,118,83,16,39
1668578818,"2022-11-16 06:06:58",0,10,175.64032,34.346916,0,1,160,69,19,47
1668578878,"2022-11-16 06:07:58",0,10,186.22777,17.586044,0,1,166,35,4,10
1668578938,"2022-11-16 06:08:58",0,11,,,0,1,0,0,11,27
1668579418,"2022-11-16 06:16:58",0,0,130.41177,24.000523,0,0,132,48,13,33
1668579478,"2022-11-16 06:17:58",0,10,96.22063,21.13448,0,1,110,42,10,25
1668579538,"2022-11-16 06:18:58",0,10,3,2,0,1,3,4,1,3
1668579598,"2022-11-16 06:19:58",0,10,3,2,0,1,3,4,1,3
1668579658,"2022-11-16 06:20:58",0,10,95.31321,14.963333,0,1,110,30,7,17
1668579718,"2022-11-16 06:21:58",0,10,3,2,0,1,3,4,1,3
1668579778,"2022-11-16 06:22:58",0,10,3,2,0,1,3,4,1,3
1668579838,"2022-11-16 06:23:58",0,10,166.54298,27.691406,0,1,154,55,10,24
1668579898,"2022-11-16 06:24:58",0,10,3,2,0,1,3,4,1,3
1668579958,"2022-11-16 06:25:58",0,10,3,2,0,1,3,4,1,3
1668580018,"2022-11-16 06:26:58",0,10,62.06822,61.06822,0,1,70,111,38,96
1668580078,"2022-11-16 06:27:58",0,10,102.42169,20.481785,0,1,114,41,13,32
1668580138,"2022-11-16 06:28:58",0,10,141.10858,21.319698,0,1,138,43,10,24
1668580198,"2022-11-16 06:29:58",0,10,174.76666,24.420845,0,1,159,49,11,27
1668580258,"2022-11-16 06:30:58",0,10,59.05694,12.951397,0,1,65,26,7,18
1668580318,"2022-11-16 06:31:58",0,10,120.38783,30.883041,0,1,125,62,19,47
1668580378,"2022-11-16 06:32:58",0,10,189.86153,33.29381,0,1,169,67,15,37
1668580438,"2022-11-16 06:33:58",0,10,123.4617,26.970081,0,1,127,54,16,40
1668580738,"2022-11-16 06:38:58",0,10,144.99211,22.124104,0,1,141,44,10,24
1668580798,"2022-11-16 06:39:58",0,10,145.59367,25.71788,0,1,141,51,13,32
1668580858,"2022-11-16 06:40:58",1,10,147.81465,22.75475,1,1,142,46,10,25
1668580918,"2022-11-16 06:41:58",0,10,3,2,0,1,3,4,1,3
1668580978,"2022-11-16 06:42:58",2,10,93.20469,23.674513,2,1,108,47,13,33
1668581038,"2022-11-16 06:43:58",0,9,96.38361,22.83571,0,1,110,46,13,32
1668581098,"2022-11-16 06:44:58",0,10,139.65231,28.520752,0,1,137,57,14,36
1668581158,"2022-11-16 06:45:58",1,10,77.18279,29.000866,1,1,95,58,17,44
1668581218,"2022-11-16 06:46:58",2,10,102.70387,24.377705,2,1,114,49,14,35
1668581278,"2022-11-16 06:47:58",0,10,159.47421,26.062328,0,1,150,52,12,30
1668581338,"2022-11-16 06:48:58",0,10,94.54549,22.379545,0,1,109,45,13,31
1668581398,"2022-11-16 06:49:58",1,9,141.80867,28.915382,1,1,139,58,16,40
1668581458,"2022-11-16 06:50:58",2,10,137.82695,31.924185,2,1,136,64,18,45
1668581518,"2022-11-16 06:51:58",1,10,131.01324,28.76276,1,1,132,58,16,39
1668581578,"2022-11-16 06:52:58",1,10,85.13884,20.7518,1,1,103,42,13,33
1668581638,"2022-11-16 06:53:58",1,9,98.1412,26.058504,1,1,111,52,15,37
1668581698,"2022-11-16 06:54:58",1,9,116.44164,28.2781,1,1,123,57,16,41
1668581758,"2022-11-16 06:55:58",0,10,143.42296,22.305897,0,1,140,45,11,26
1668581818,"2022-11-16 06:56:58",0,9,,,0,1,0,0,,
1668581878,"2022-11-16 06:57:58",0,10,149.27043,32.74109,0,1,143,65,19,48
1668581938,"2022-11-16 06:58:58",0,10,98.43531,26.086489,0,1,112,52,16,39
1668581998,"2022-11-16 06:59:58",0,0,169.30405,35.62902,0,0,156,71,18,46
1668582418,"2022-11-16 07:06:58",0,0,118.30692,,0,0,124,0,,
1668582478,"2022-11-16 07:07:58",0,9,105.91548,26.3595,0,1,116,53,14,36
1668582538,"2022-11-16 07:08:58",0,9,135.22105,23.940664,0,1,135,48,11,29
1668582598,"2022-11-16 07:09:58",0,9,82.65045,27.31641,0,1,102,55,16,39
1668582658,"2022-11-16 07:10:58",0,9,122.361374,26.876669,0,1,126,54,14,35
1668582718,"2022-11-16 07:11:58",0,9,163.79208,32.956203,0,1,152,66,16,40
1668582778,"2022-11-16 07:12:58",1,9,146.6529,43.16033,1,1,142,86,25,64
1668582838,"2022-11-16 07:13:58",0,9,154.32764,27.600449,0,1,146,55,14,36
1668582898,"2022-11-16 07:14:58",1,9,59.32789,20.450966,1,1,66,41,12,30
1668582958,"2022-11-16 07:15:58",0,9,120.30362,24.306313,0,1,125,49,14,36
1668583018,"2022-11-16 07:16:58",1,9,143.99484,31.510418,1,1,140,63,16,41
1668583078,"2022-11-16 07:17:58",1,10,145.08566,31.36621,1,1,141,63,18,45
1668583138,"2022-11-16 07:18:58",1,10,174.57547,35.245705,1,1,159,70,19,47
1668583198,"2022-11-16 07:19:58",2,11,41.078186,4.081442,1,1,41,8,1,4
1668583258,"2022-11-16 07:20:58",3,10,95.12541,32.199085,3,1,109,64,19,49
1668583318,"2022-11-16 07:21:58",3,10,136.80367,22.303478,3,1,136,45,10,25
1668583378,"2022-11-16 07:22:58",2,10,124.12365,21.61323,2,1,128,43,9,24
1668583438,"2022-11-16 07:23:58",4,10,132.63753,28.30146,4,1,133,57,17,41
1668583498,"2022-11-16 07:24:58",3,10,137.77466,20.91927,3,1,136,42,10,25
1668583558,"2022-11-16 07:25:58",4,10,80.69981,16.006866,4,1,100,32,7,18
1668583618,"2022-11-16 07:26:58",4,10,125.310135,20.77499,4,1,128,42,12,30
1668583678,"2022-11-16 07:27:58",5,10,147.85468,34.371445,5,1,142,69,21,53
1668584098,"2022-11-16 07:34:58",0,0,141.39331,22.482769,0,0,138,45,,
1668584158,"2022-11-16 07:35:58",3,9,194.41132,32.489952,3,1,172,65,14,34
1668584218,"2022-11-16 07:36:58",3,10,107.88323,22.561361,3,1,117,45,12,31
1668584278,"2022-11-16 07:37:58",1,10,160.79471,27.82354,1,1,150,56,15,37
1668584338,"2022-11-16 07:38:58",0,11,166.16049,27.933462,0,1,154,56,11,28
1668584398,"2022-11-16 07:39:58",0,11,176.62625,34.999046,0,1,160,70,20,49
1668584458,"2022-11-16 07:40:58",0,11,165.1697,30.223024,0,1,153,60,15,38
1668584518,"2022-11-16 07:41:58",0,11,164.03238,33.52871,0,1,153,67,17,43
1668584578,"2022-11-16 07:42:58",0,11,79.119995,33.56901,0,1,99,67,18,45
1668584638,"2022-11-16 07:43:58",0,11,133.96223,21.057365,0,1,134,42,10,26
1668584698,"2022-11-16 07:44:58",0,11,139.69266,28.221802,0,1,137,56,16,40
1668584758,"2022-11-16 07:45:58",0,11,173.9839,26.445389,0,1,159,53,11,28
1668584818,"2022-11-16 07:46:58",0,11,78.54517,20.259008,0,1,98,41,13,33
1668584878,"2022-11-16 07:47:58",0,11,181.26662,29.152637,0,1,163,58,14,36
1668584938,"2022-11-16 07:48:58",0,11,145.35812,23.903406,0,1,141,48,12,31
1668584998,"2022-11-16 07:49:58",1,11,110.03554,12.022773,1,1,119,24,2,6
1668585058,"2022-11-16 07:50:58",1,11,154.38263,20.18723,1,1,146,40,9,22
1668585118,"2022-11-16 07:51:58",1,11,159.69472,26.706167,1,1,150,53,12,30
1668585178,"2022-11-16 07:52:58",1,11,163.29407,30.600378,1,1,152,61,13,34
1668585238,"2022-11-16 07:53:58",0,11,192.77223,21.486444,0,1,170,43,4,11
1668585298,"2022-11-16 07:54:58",0,11,183.75351,28.453861,0,1,165,57,10,25
1668585358,"2022-11-16 07:55:58",0,0,,,0,0,0,0,,
1668585634,"2022-11-16 08:00:34",0,0,,,0,0,0,0,,
1668586174,"2022-11-16 08:09:34",0,0,86.543465,39.5264,0,0,104,79,19,48
1668586414,"2022-11-16 08:13:34",0,284,,,0,22,0,0,19,48
1668586474,"2022-11-16 08:14:34",0,0,99.44896,43.89125,0,0,112,88,22,55
1668586533,"2022-11-16 08:15:33",0,0,,,0,0,0,0,,
1668586593,"2022-11-16 08:16:33",0,0,,,0,0,0,0,,
1668586654,"2022-11-16 08:17:34",0,228,121.801895,35.031185,0,18,126,70,15,37
1668586714,"2022-11-16 08:18:34",0,213,86.86015,32.773727,0,17,104,66,15,37
1668586774,"2022-11-16 08:19:34",0,205,158.13226,35.703087,0,16,149,71,13,32
1668586834,"2022-11-16 08:20:34",0,199,82.82775,32.8502,0,16,102,66,14,35
1668586894,"2022-11-16 08:21:34",0,191,170.28143,38.0422,0,15,156,76,12,31
1668586953,"2022-11-16 08:22:33",0,179,138.90611,37.75002,0,14,137,76,15,38
1668587013,"2022-11-16 08:23:33",0,179,162.78769,41.952957,0,14,152,84,18,45
1668587073,"2022-11-16 08:24:33",0,178,108.15497,43.884624,0,14,118,88,22,55
1668587133,"2022-11-16 08:25:33",0,169,100.55886,34.583893,0,14,113,69,14,35
1668587193,"2022-11-16 08:26:33",0,164,156.22821,36.497765,0,13,148,73,12,30
1668587253,"2022-11-16 08:27:33",0,163,121.733635,38.788383,0,13,126,78,19,48
1668587313,"2022-11-16 08:28:33",0,158,99.950935,44.814556,0,13,112,90,25,62
1668587373,"2022-11-16 08:29:33",0,0,,,0,0,0,0,,
1668587433,"2022-11-16 08:30:33",0,156,114.44479,39.80971,0,12,122,80,19,47
1668587493,"2022-11-16 08:31:33",0,153,110.65639,42.243294,0,12,119,84,19,47
1668587553,"2022-11-16 08:32:33",0,151,,,0,12,0,0,,
1668587613,"2022-11-16 08:33:33",0,144,147.96242,40.69696,0,12,142,81,20,49
1668587673,"2022-11-16 08:34:33",0,143,142.2909,41.690735,0,11,139,83,19,48
1668587733,"2022-11-16 08:35:33",1,140,110.94375,34.185524,1,11,119,68,13,33
1668587793,"2022-11-16 08:36:33",2,139,101.61861,40.131668,2,11,114,80,23,59
1668587853,"2022-11-16 08:37:33",3,134,3,2,3,11,3,4,1,3
1668587913,"2022-11-16 08:38:33",4,137,109.19724,38.88288,3,11,118,78,16,41
1668587973,"2022-11-16 08:39:33",5,140,85.53695,69.013275,5,11,103,119,46,114
1668588033,"2022-11-16 08:40:33",6,136,124.98129,50.09562,6,11,128,100,26,66
1668588093,"2022-11-16 08:41:33",7,135,94.71435,40.34487,6,11,109,81,17,43
1668588153,"2022-11-16 08:42:33",8,138,72.986946,45.59172,8,11,88,91,22,55
1668588213,"2022-11-16 08:43:33",8,136,91.45189,44.66867,8,11,107,89,22,54
1668588273,"2022-11-16 08:44:33",8,135,171.94719,36.78284,8,11,157,74,10,24
1668588333,"2022-11-16 08:45:33",9,136,134.63301,31.08472,9,11,134,62,9,21
1668588393,"2022-11-16 08:46:33",9,135,101.67936,47.948875,9,11,114,96,27,68
1668588453,"2022-11-16 08:47:33",9,134,130.79478,30.737942,8,11,132,61,14,34
1668588513,"2022-11-16 08:48:33",10,136,132.64561,38.238586,9,11,133,76,16,40
1668588573,"2022-11-16 08:49:33",10,132,147.63991,38.911537,9,11,142,78,14,36
1668588633,"2022-11-16 08:50:33",10,131,162.66718,28.947208,9,10,152,58,8,19
1668588693,"2022-11-16 08:51:33",10,131,97.761986,43.464237,9,10,111,87,21,52
1668588753,"2022-11-16 08:52:33",10,130,66.67584,39.22621,9,10,78,78,21,53
1668588813,"2022-11-16 08:53:33",11,130,170.44624,38.831833,11,10,157,78,15,37
1668588873,"2022-11-16 08:54:33",11,130,107.034035,37.956856,11,10,117,76,19,48
1668588933,"2022-11-16 08:55:33",11,132,151.28815,36.084053,11,11,145,72,13,32
1668588993,"2022-11-16 08:56:33",12,127,158.05688,39.973568,11,10,149,80,16,40
1668589053,"2022-11-16 08:57:33",12,127,82.07023,37.46949,11,10,101,75,19,47
1668589113,"2022-11-16 08:58:33",12,127,138.19598,36.07641,11,10,136,72,14,35
1668589173,"2022-11-16 08:59:33",12,125,169.68417,39.172188,11,10,156,78,16,39
1668589233,"2022-11-16 09:00:33",0,127,141.13214,38.72583,0,10,138,77,16,40
1668589293,"2022-11-16 09:01:33",12,126,113.38017,35.061092,11,10,121,70,15,38
1668589353,"2022-11-16 09:02:33",12,129,112.60275,34.759678,11,10,120,70,14,35
1668589413,"2022-11-16 09:03:33",14,128,148.77382,38.693325,13,10,143,77,15,37
1668589473,"2022-11-16 09:04:33",13,128,105.20238,36.064667,13,10,116,72,18,44
1668589533,"2022-11-16 09:05:33",15,127,145.84447,38.266773,14,10,141,77,16,39
1668589593,"2022-11-16 09:06:33",15,132,138.23401,38.077232,14,11,136,76,19,48
1668589653,"2022-11-16 09:07:33",16,133,149.75284,36.816,15,11,144,74,16,41
1668589713,"2022-11-16 09:08:33",16,134,110.112274,38.952644,15,11,119,78,20,49
1668589773,"2022-11-16 09:09:33",17,139,89.17005,37.178368,16,11,106,74,16,40
1668589833,"2022-11-16 09:10:33",0,140,106.055435,37.568016,0,11,116,75,16,40
1668589893,"2022-11-16 09:11:33",16,141,95.22628,32.358093,15,11,110,65,17,42
1668589953,"2022-11-16 09:12:33",15,143,105.34782,32.069344,14,11,116,64,13,32
1668590013,"2022-11-16 09:13:33",14,140,130.8455,33.342636,13,11,132,67,12,31
1668590073,"2022-11-16 09:14:33",13,142,101.72458,25.871357,13,11,114,52,10,24
1668590133,"2022-11-16 09:15:33",13,144,63.116932,33.646515,13,12,72,67,16,39
1668590193,"2022-11-16 09:16:33",12,142,143.73708,38.883266,12,11,140,78,16,40
1668590253,"2022-11-16 09:17:33",12,140,180.87796,41.423027,11,11,163,83,16,41
1668590313,"2022-11-16 09:18:33",8,146,,,8,12,0,0,,
1668590373,"2022-11-16 09:19:33",3,144,92.428925,33.64131,2,12,108,67,15,39
1668590433,"2022-11-16 09:20:33",0,144,128.9089,39.655556,0,12,131,79,20,50
1668590493,"2022-11-16 09:21:33",0,148,161.80908,38.104885,0,12,151,76,14,36
1668590553,"2022-11-16 09:22:33",0,149,127.0511,29.502956,0,12,129,59,8,20
1668590613,"2022-11-16 09:23:33",0,0,109.560486,38.63267,0,0,118,77,18,44
1668590673,"2022-11-16 09:24:33",0,146,155.7873,39.45997,0,12,147,79,16,39
1668590733,"2022-11-16 09:25:33",0,147,78.870544,41.493946,0,12,98,83,20,49
1668590793,"2022-11-16 09:26:33",0,148,110.92469,41.313835,0,12,119,83,19,48
1668590853,"2022-11-16 09:27:33",0,146,127.22452,46.11232,0,12,130,92,24,59
1668590913,"2022-11-16 09:28:33",0,145,113.92766,27.889488,0,12,121,56,11,28
1668590973,"2022-11-16 09:29:33",0,145,84.569275,32.161465,0,12,103,64,14,35
1668591033,"2022-11-16 09:30:33",0,145,61.208908,40.37757,0,12,69,81,18,46
1668591093,"2022-11-16 09:31:33",0,144,109.52195,36.60965,0,12,118,73,17,44
1668591153,"2022-11-16 09:32:33",0,141,109.58612,38.668846,0,11,118,77,17,42
1668591213,"2022-11-16 09:33:33",0,144,133.12576,32.915955,0,12,133,66,13,32
1668591273,"2022-11-16 09:34:33",0,144,134.1806,30.571688,0,12,134,61,10,26
1668591333,"2022-11-16 09:35:33",0,144,102.959015,38.512634,0,12,114,77,17,44
1668591393,"2022-11-16 09:36:33",0,143,131.8135,39.45661,0,11,132,79,18,44
1668591453,"2022-11-16 09:37:33",0,142,138.373,31.096426,0,11,136,62,10,25
1668591513,"2022-11-16 09:38:33",0,140,153.11218,38.501053,0,11,146,77,15,37
1668591573,"2022-11-16 09:39:33",0,138,139.93883,27.909573,0,11,137,56,7,17
1668591633,"2022-11-16 09:40:33",0,143,159.32242,32.812355,0,11,150,66,9,22
1668591693,"2022-11-16 09:41:33",0,139,44.390778,34.814465,0,11,44,70,21,53
1668591753,"2022-11-16 09:42:33",0,137,178.40335,39.822968,0,11,162,80,12,31
1668591813,"2022-11-16 09:43:33",0,137,94.40764,38.078003,0,11,109,76,18,46
1668591873,"2022-11-16 09:44:33",0,137,126.66225,33.184708,0,11,129,66,11,29
1668591933,"2022-11-16 09:45:33",0,139,120.18115,33.124413,0,11,125,66,14,36
1668591993,"2022-11-16 09:46:33",0,137,139.40398,46.134155,0,11,137,92,23,56
1668592053,"2022-11-16 09:47:33",0,135,143.88147,32.041405,0,11,140,64,10,26
1668592113,"2022-11-16 09:48:33",0,135,127.312355,29.292177,0,11,130,59,10,25
1668592173,"2022-11-16 09:49:33",0,132,3,2,0,11,3,4,1,3
1668592233,"2022-11-16 09:50:33",0,134,3,2,0,11,3,4,1,3
1668592293,"2022-11-16 09:51:33",0,133,120.624695,35.90126,0,11,125,72,15,37
1668592353,"2022-11-16 09:52:33",0,132,177.57849,32.322144,0,11,161,65,8,19
1668592413,"2022-11-16 09:53:33",0,135,3,2,0,11,3,4,1,3
1668592473,"2022-11-16 09:54:33",0,132,148.3136,36.105965,0,11,143,72,15,37
1668592533,"2022-11-16 09:55:33",0,136,151.0065,24.194054,0,11,144,48,7,18
1668592593,"2022-11-16 09:56:33",0,135,175.00305,29.248802,0,11,159,58,8,19
1668592653,"2022-11-16 09:57:33",0,135,139.3506,36.179996,0,11,137,72,16,39
1668592713,"2022-11-16 09:58:33",0,135,99.73892,28.09669,0,11,112,56,12,31
1668592773,"2022-11-16 09:59:33",0,136,165.49556,30.558367,0,11,153,61,8,20
1668592833,"2022-11-16 10:00:33",0,134,141.23799,34.925694,0,11,138,70,14,36
1668592893,"2022-11-16 10:01:33",0,133,152.6215,34.984314,0,11,145,70,12,31
1668592953,"2022-11-16 10:02:33",0,132,164.35321,34.5332,0,11,153,69,12,29
1668593013,"2022-11-16 10:03:33",1,132,106.69009,32.214096,1,11,117,64,15,37
1668593073,"2022-11-16 10:04:33",2,130,113.48065,46.259968,2,10,121,93,24,61
1668593133,"2022-11-16 10:05:33",3,128,151.29095,27.37713,2,10,145,55,13,33
1668593193,"2022-11-16 10:06:33",2,131,147.02003,39.29494,2,10,142,79,17,42
1668593253,"2022-11-16 10:07:33",2,130,137.84285,40.087646,2,10,136,80,19,47
1668593313,"2022-11-16 10:08:33",3,128,,,3,10,0,0,,
1668593793,"2022-11-16 10:16:33",0,0,144.1855,46.70951,0,0,140,93,23,58
1668593853,"2022-11-16 10:17:33",2,124,131.96284,39.976986,2,10,132,80,20,50
1668593913,"2022-11-16 10:18:33",1,124,196.79701,26.678854,1,10,173,53,5,12
1668593973,"2022-11-16 10:19:33",0,122,138.99509,27.153381,0,10,137,54,10,25
1668594033,"2022-11-16 10:20:33",0,127,147.14932,30.769695,0,10,142,62,9,22
1668594093,"2022-11-16 10:21:33",0,126,134.7513,32.963573,0,10,134,66,14,34
1668594153,"2022-11-16 10:22:33",0,123,153.9761,28.550716,0,10,146,57,11,28
1668594213,"2022-11-16 10:23:33",0,122,137.61235,37.23201,0,10,136,74,16,40
1668594273,"2022-11-16 10:24:33",0,120,163.409,35.291428,0,10,152,71,13,33
1668594333,"2022-11-16 10:25:33",0,119,134.72113,33.590904,0,10,134,67,12,30
1668594393,"2022-11-16 10:26:33",2,119,143.8736,40.508007,2,10,140,81,20,49
1668594453,"2022-11-16 10:27:33",3,119,150.58592,36.021923,3,10,144,72,13,33
